,red,white,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,total sulfur dioxide,density,pH,sulphates,alcohol,quality
3482,0,1,5.4,0.45,0.27,6.4,0.033,102.0,0.98944,3.22,0.27,13.4,8
3483,0,1,6.1,0.36,0.26,8.15,0.035,88.0,0.99031,3.06,0.27,13.0,7
3484,0,1,6.2,0.37,0.24,6.1,0.032,86.0,0.98934,3.04,0.26,13.4,8
3485,0,1,7.5,0.21,0.32,4.8,0.056,113.0,0.99393,3.11,0.52,10.2,7
3486,0,1,6.9,0.28,0.33,1.2,0.039,98.0,0.9904,3.07,0.39,11.7,6
3487,0,1,6.5,0.22,0.19,1.1,0.064,191.0,0.99297,3.05,0.5,9.5,6
3488,0,1,7.8,0.2,0.2,1.4,0.036,83.0,0.99088,3.03,0.46,11.7,6
3489,0,1,6.7,0.28,0.31,7.4,0.041,81.0,0.99254,3.04,0.47,11.4,8
3490,0,1,7.6,0.31,0.24,1.8,0.037,150.0,0.9913,3.05,0.44,11.8,7
3491,0,1,8.0,0.2,0.44,1.0,0.057,111.0,0.99158,3.09,0.32,11.2,6
3492,0,1,6.0,0.28,0.27,15.5,0.036,134.0,0.99408,3.19,0.44,13.0,7
3493,0,1,6.0,0.28,0.27,15.5,0.036,134.0,0.99408,3.19,0.44,13.0,7
3494,0,1,6.7,0.24,0.36,8.4,0.042,123.0,0.99473,3.34,0.52,10.9,6
3495,0,1,6.3,0.22,0.28,2.4,0.042,102.0,0.98998,3.14,0.37,11.6,7
3496,0,1,6.0,0.24,0.28,3.95,0.038,134.0,0.99146,3.3,0.54,11.3,7
3497,0,1,7.7,0.43,1.0,19.95,0.032,164.0,0.99742,3.29,0.5,12.0,6
3498,0,1,6.4,0.3,0.36,2.0,0.052,141.0,0.99273,3.38,0.53,10.5,6
3499,0,1,6.1,0.33,0.3,3.0,0.036,124.0,0.98922,3.31,0.4,13.1,7
3500,0,1,6.0,0.28,0.27,15.5,0.036,134.0,0.99408,3.19,0.44,13.0,7
3501,0,1,6.7,0.24,0.36,8.4,0.042,123.0,0.99473,3.34,0.52,10.9,6
3502,0,1,6.7,0.29,0.45,14.3,0.054,181.0,0.99869,3.14,0.57,9.1,5
3503,0,1,6.9,0.33,0.31,4.2,0.04,93.0,0.9896,3.18,0.48,13.4,7
3504,0,1,6.5,0.16,0.34,1.4,0.029,133.0,0.99108,3.33,0.64,11.5,7
3505,0,1,6.0,0.2,0.32,3.0,0.031,118.0,0.99134,3.38,0.68,11.2,7
3506,0,1,7.5,0.33,0.28,4.9,0.042,155.0,0.99385,3.36,0.57,10.9,6
3507,0,1,7.1,0.36,0.28,2.4,0.036,115.0,0.98936,3.19,0.44,13.5,7
3508,0,1,6.7,0.29,0.45,14.3,0.054,181.0,0.99869,3.14,0.57,9.1,5
3509,0,1,6.4,0.26,0.25,10.7,0.046,179.0,0.99606,3.17,0.55,9.9,6
3510,0,1,7.0,0.22,0.24,11.0,0.041,167.0,0.99508,2.98,0.56,10.5,6
3511,0,1,6.5,0.19,0.28,1.4,0.046,90.0,0.99038,3.18,0.51,11.7,7
3512,0,1,6.3,0.21,0.31,1.2,0.043,117.0,0.99158,3.49,0.68,11.0,6
3513,0,1,7.9,0.35,0.28,12.9,0.032,63.0,0.9932,2.99,0.43,13.0,6
3514,0,1,7.7,0.38,0.23,10.8,0.03,95.0,0.99164,2.93,0.41,13.6,6
3515,0,1,6.8,0.19,0.33,1.3,0.031,87.0,0.98987,3.08,0.62,12.3,7
3516,0,1,7.2,0.33,0.34,2.0,0.044,171.0,0.98947,3.25,0.53,13.3,7
3517,0,1,6.6,0.29,0.29,1.8,0.036,102.0,0.98819,3.08,0.42,13.7,7
3518,0,1,7.5,0.2,0.41,1.2,0.05,131.0,0.99133,3.19,0.52,11.1,5
3519,0,1,6.9,0.33,0.62,7.5,0.038,132.0,0.99143,3.23,0.43,13.4,7
3520,0,1,6.0,0.23,0.15,9.7,0.048,207.0,0.99571,3.05,0.3,9.1,5
3521,0,1,5.9,0.23,0.24,3.8,0.038,152.0,0.99139,3.31,0.5,11.3,7
3522,0,1,6.6,0.32,0.41,7.2,0.048,178.0,0.99537,3.2,0.46,9.4,5
3523,0,1,6.0,0.23,0.15,9.7,0.048,207.0,0.99571,3.05,0.3,9.1,5
3524,0,1,5.3,0.36,0.27,6.3,0.028,132.0,0.99186,3.37,0.4,11.6,6
3525,0,1,5.3,0.36,0.27,6.3,0.028,132.0,0.99186,3.37,0.4,11.6,6
3526,0,1,8.9,0.27,0.28,0.8,0.024,128.0,0.98984,3.01,0.35,12.4,6
3527,0,1,7.6,0.23,0.29,8.6,0.053,146.0,0.9963,3.11,0.32,9.8,6
3528,0,1,6.9,0.75,0.13,6.3,0.036,50.0,0.99312,3.09,0.25,11.1,4
3529,0,1,7.1,0.35,0.27,3.1,0.034,134.0,0.9897,3.26,0.38,13.1,7
3530,0,1,7.2,0.31,0.35,7.2,0.046,178.0,0.9955,3.14,0.53,9.7,5
3531,0,1,6.4,0.28,0.44,7.1,0.048,179.0,0.99528,3.15,0.48,9.2,5
3532,0,1,7.2,0.23,0.46,6.4,0.036,85.0,0.99279,3.1,0.78,11.7,6
3533,0,1,6.6,0.22,0.3,14.7,0.045,136.0,0.99704,3.14,0.37,10.6,6
3534,0,1,7.2,0.31,0.35,7.2,0.046,178.0,0.9955,3.14,0.53,9.7,5
3535,0,1,6.4,0.28,0.44,7.1,0.048,179.0,0.99528,3.15,0.48,9.2,5
3536,0,1,7.2,0.24,0.28,1.9,0.032,92.0,0.9914,3.1,0.39,10.9,6
3537,0,1,6.2,0.27,0.47,1.2,0.146,105.0,0.99224,3.23,0.51,10.1,5
3538,0,1,6.5,0.28,0.25,4.8,0.029,128.0,0.99074,3.17,0.44,12.2,7
3539,0,1,7.2,0.27,0.31,1.2,0.031,80.0,0.98892,3.03,0.33,12.7,6
3540,0,1,7.8,0.28,0.25,3.4,0.024,99.0,0.98959,2.98,0.37,13.0,6
3541,0,1,8.1,0.26,0.27,4.3,0.03,123.0,0.99212,3.16,0.33,11.2,6
3542,0,1,6.6,0.23,0.37,8.5,0.036,153.0,0.99576,3.2,0.48,9.4,6
3543,0,1,6.0,0.33,0.2,1.8,0.031,159.0,0.9919,3.41,0.53,11.0,6
3544,0,1,6.0,0.33,0.2,1.8,0.031,159.0,0.9919,3.41,0.53,11.0,6
3545,0,1,7.3,0.2,0.29,19.5,0.039,237.0,1.00037,3.1,0.48,9.2,6
3546,0,1,6.6,0.23,0.37,8.5,0.036,153.0,0.99576,3.2,0.48,9.4,6
3547,0,1,7.3,0.2,0.29,19.9,0.039,237.0,1.00037,3.1,0.48,9.2,6
3548,0,1,6.2,0.47,0.19,8.3,0.029,142.0,0.992,3.22,0.45,12.3,6
3549,0,1,6.0,0.33,0.2,1.8,0.031,159.0,0.9919,3.41,0.53,11.0,6
3550,0,1,7.2,0.14,0.32,1.1,0.022,116.0,0.99218,3.04,0.67,10.0,6
3551,0,1,5.7,0.22,0.22,16.65,0.044,110.0,0.99855,3.24,0.48,9.0,6
3552,0,1,5.7,0.22,0.22,16.65,0.044,110.0,0.99855,3.24,0.48,9.0,6
3553,0,1,5.7,0.22,0.22,16.65,0.044,110.0,0.99855,3.24,0.48,9.0,6
3554,0,1,8.1,0.2,0.28,0.9,0.023,87.0,0.99062,2.92,0.36,11.1,6
3555,0,1,5.8,0.14,0.15,6.1,0.042,123.0,0.99362,3.06,0.6,9.9,6
3556,0,1,4.8,0.21,0.21,10.2,0.037,112.0,0.99324,3.66,0.48,12.2,7
3557,0,1,8.1,0.2,0.28,0.9,0.023,87.0,0.99062,2.92,0.36,11.1,6
3558,0,1,5.7,0.22,0.22,16.65,0.044,110.0,0.99855,3.24,0.48,9.0,6
3559,0,1,7.5,0.34,0.24,3.85,0.031,34.0,0.99098,3.01,0.36,11.8,4
3560,0,1,6.6,0.64,0.28,4.4,0.032,78.0,0.99036,3.11,0.62,12.9,6
3561,0,1,7.0,0.48,0.12,4.5,0.05,86.0,0.99398,2.86,0.35,9.0,5
3562,0,1,7.6,0.37,0.34,3.2,0.028,162.0,0.9903,3.01,0.33,12.4,6
3563,0,1,7.0,0.48,0.12,4.5,0.05,86.0,0.99398,2.86,0.35,9.0,5
3564,0,1,6.6,0.64,0.28,4.4,0.032,78.0,0.99036,3.11,0.62,12.9,6
3565,0,1,8.0,0.25,0.27,9.7,0.036,85.0,0.99406,2.99,0.36,11.2,6
3566,0,1,7.6,0.38,0.28,4.2,0.029,112.0,0.9906,3.0,0.41,12.6,6
3567,0,1,6.9,0.26,0.27,4.2,0.031,80.0,0.99089,3.12,0.39,11.5,6
3568,0,1,7.8,0.15,0.34,1.1,0.035,93.0,0.99096,3.07,0.72,11.3,7
3569,0,1,8.0,0.25,0.27,9.7,0.036,85.0,0.99406,2.99,0.36,11.2,6
3570,0,1,6.9,0.26,0.27,4.2,0.031,80.0,0.99089,3.12,0.39,11.5,6
3571,0,1,5.9,0.655,0.0,5.6,0.033,31.0,0.9936,3.32,0.51,10.5,4
3572,0,1,7.6,0.38,0.28,4.2,0.029,112.0,0.9906,3.0,0.41,12.6,6
3573,0,1,7.8,0.31,0.4,1.6,0.027,87.0,0.9911,3.15,0.48,11.9,6
3574,0,1,8.1,0.17,0.21,1.6,0.036,119.0,0.99396,3.18,0.52,10.1,6
3575,0,1,6.8,0.18,0.28,1.1,0.027,112.0,0.99089,3.15,0.45,11.0,7
3576,0,1,7.4,0.28,0.36,14.6,0.048,161.0,0.9968,3.14,0.56,10.6,5
3577,0,1,7.3,0.23,0.27,2.6,0.035,120.0,0.99138,3.04,0.59,11.3,7
3578,0,1,6.7,0.22,0.22,1.2,0.038,124.0,0.99098,3.1,0.37,11.2,4
3579,0,1,7.4,0.25,0.28,7.25,0.028,78.0,0.99238,2.94,0.37,11.5,7
3580,0,1,7.5,0.3,0.21,6.55,0.026,143.0,0.99244,2.92,0.35,11.1,5
3581,0,1,7.2,0.26,0.24,7.0,0.023,130.0,0.99176,3.14,0.49,12.8,7
3582,0,1,6.3,0.32,0.32,1.5,0.037,76.0,0.98993,3.3,0.46,12.3,6
3583,0,1,7.7,0.24,0.3,1.4,0.041,102.0,0.9929,3.26,0.53,10.4,6
3584,0,1,7.4,0.25,0.28,7.25,0.028,78.0,0.99238,2.94,0.37,11.5,7
3585,0,1,7.0,0.24,0.35,1.0,0.032,104.0,0.98988,3.16,0.37,11.7,7
3586,0,1,5.8,0.28,0.28,4.2,0.044,158.0,0.992,3.35,0.44,10.7,7
3587,0,1,6.8,0.19,0.71,17.5,0.042,114.0,0.99784,2.85,0.5,9.5,6
3588,0,1,6.8,0.19,0.71,17.5,0.042,114.0,0.99784,2.85,0.5,9.5,6
3589,0,1,6.8,0.19,0.71,17.5,0.042,114.0,0.99784,2.85,0.5,9.5,6
3590,0,1,6.6,0.19,0.35,1.5,0.037,107.0,0.99006,3.18,0.68,12.0,7
3591,0,1,6.4,0.28,0.36,1.3,0.053,186.0,0.99211,3.31,0.45,10.8,5
3592,0,1,5.6,0.28,0.27,3.9,0.043,158.0,0.99202,3.35,0.44,10.7,7
3593,0,1,5.6,0.28,0.28,4.2,0.044,158.0,0.992,3.35,0.44,10.7,7
3594,0,1,6.8,0.19,0.32,7.6,0.049,107.0,0.99332,3.12,0.44,10.7,7
3595,0,1,7.2,0.16,0.29,1.0,0.031,123.0,0.98958,3.12,0.4,12.1,7
3596,0,1,6.6,0.17,0.28,1.1,0.034,108.0,0.98939,3.0,0.52,11.9,7
3597,0,1,6.6,0.19,0.28,11.8,0.042,137.0,0.99492,3.18,0.37,10.8,6
3598,0,1,5.8,0.2,0.24,1.4,0.033,169.0,0.99043,3.59,0.56,12.3,7
3599,0,1,6.6,0.39,0.38,9.7,0.053,226.0,0.99787,3.3,0.57,9.4,6
3600,0,1,6.8,0.12,0.3,12.9,0.049,88.0,0.99654,3.2,0.35,9.9,6
3601,0,1,6.6,0.295,0.24,1.6,0.039,140.0,0.99304,3.35,0.61,10.4,7
3602,0,1,6.6,0.26,0.24,7.2,0.038,137.0,0.9952,3.35,0.6,10.4,6
3603,0,1,7.0,0.32,0.27,7.1,0.027,122.0,0.99165,3.15,0.6,12.6,7
3604,0,1,7.4,0.36,0.23,1.9,0.017,69.0,0.9892,2.93,0.36,12.5,6
3605,0,1,6.7,0.35,0.48,8.8,0.056,167.0,0.99628,3.04,0.47,9.4,5
3606,0,1,6.4,0.38,0.24,7.2,0.047,151.0,0.99604,3.11,0.6,9.2,5
3607,0,1,6.8,0.14,0.18,1.4,0.047,90.0,0.99164,3.27,0.54,11.2,6
3608,0,1,7.0,0.16,0.25,14.3,0.044,149.0,0.998,2.91,0.46,9.2,6
3609,0,1,7.0,0.16,0.25,14.3,0.044,149.0,0.998,2.91,0.46,9.2,6
3610,0,1,6.7,0.35,0.48,8.8,0.056,167.0,0.99628,3.04,0.47,9.4,5
3611,0,1,6.8,0.14,0.18,1.4,0.047,90.0,0.99164,3.27,0.54,11.2,6
3612,0,1,6.8,0.16,0.18,1.8,0.046,114.0,0.99226,3.27,0.55,10.8,6
3613,0,1,7.0,0.16,0.25,14.3,0.044,149.0,0.998,2.91,0.46,9.2,6
3614,0,1,6.4,0.38,0.24,7.2,0.047,151.0,0.99604,3.11,0.6,9.2,5
3615,0,1,7.2,0.24,0.3,1.2,0.037,95.0,0.98914,2.96,0.36,12.5,6
3616,0,1,7.7,0.32,0.61,11.8,0.041,188.0,0.99794,3.0,0.54,9.3,5
3617,0,1,7.0,0.29,0.33,0.9,0.041,117.0,0.99048,3.21,0.5,11.4,5
3618,0,1,7.1,0.27,0.24,12.6,0.044,118.0,0.99726,3.04,0.56,10.0,7
3619,0,1,6.8,0.45,0.28,26.05,0.031,122.0,1.00295,3.06,0.42,10.6,6
3620,0,1,6.3,0.2,0.26,4.7,0.04,168.0,0.99278,3.07,0.75,10.7,7
3621,0,1,7.1,0.27,0.24,12.6,0.044,118.0,0.99726,3.04,0.56,10.0,7
3622,0,1,7.2,0.24,0.3,1.2,0.037,95.0,0.98914,2.96,0.36,12.5,6
3623,0,1,6.8,0.45,0.28,26.05,0.031,122.0,1.00295,3.06,0.42,10.6,6
3624,0,1,6.6,0.36,0.28,6.1,0.029,93.0,0.99054,3.19,0.27,12.8,7
3625,0,1,7.7,0.32,0.61,11.8,0.041,188.0,0.99794,3.0,0.54,9.3,5
3626,0,1,7.0,0.29,0.33,0.9,0.041,117.0,0.99048,3.21,0.5,11.4,5
3627,0,1,6.4,0.37,0.2,5.6,0.117,183.0,0.99459,3.24,0.43,9.5,5
3628,0,1,6.4,0.38,0.2,5.3,0.117,181.0,0.99459,3.24,0.43,9.5,6
3629,0,1,6.4,0.36,0.2,5.7,0.118,172.0,0.9946,3.24,0.43,9.5,6
3630,0,1,6.6,0.3,0.25,8.0,0.036,124.0,0.99362,3.06,0.38,10.8,6
3631,0,1,6.6,0.3,0.25,8.0,0.036,124.0,0.99362,3.06,0.38,10.8,6
3632,0,1,6.5,0.21,0.51,17.6,0.045,125.0,0.99966,3.2,0.47,8.8,6
3633,0,1,6.6,0.3,0.25,8.0,0.036,124.0,0.99362,3.06,0.38,10.8,6
3634,0,1,7.6,0.31,0.27,8.8,0.021,156.0,0.99442,3.08,0.38,11.0,7
3635,0,1,5.8,0.58,0.0,1.5,0.02,96.0,0.98918,3.29,0.38,12.4,6
3636,0,1,6.5,0.26,0.39,1.4,0.02,66.0,0.99089,3.25,0.75,11.3,7
3637,0,1,8.7,0.3,0.34,4.8,0.018,127.0,0.99474,3.12,0.49,11.2,7
3638,0,1,6.4,0.29,0.32,2.4,0.014,89.0,0.99008,3.24,0.66,12.5,7
3639,0,1,6.7,0.13,0.32,3.7,0.017,99.0,0.99348,3.12,0.44,10.0,6
3640,0,1,6.8,0.19,0.33,4.9,0.047,130.0,0.99283,3.12,0.56,11.0,6
3641,0,1,6.0,0.25,0.4,5.7,0.052,152.0,0.99398,3.16,0.88,10.5,6
3642,0,1,6.0,0.25,0.4,5.7,0.052,152.0,0.99398,3.16,0.88,10.5,6
3643,0,1,6.8,0.19,0.33,4.9,0.047,130.0,0.99283,3.12,0.56,11.0,6
3644,0,1,6.4,0.24,0.23,2.0,0.046,133.0,0.9908,3.12,0.54,11.4,7
3645,0,1,5.9,0.18,0.28,5.1,0.039,139.0,0.99165,3.16,0.44,11.3,6
3646,0,1,7.2,0.33,0.22,4.5,0.031,73.0,0.99076,2.97,0.52,12.2,7
3647,0,1,6.4,0.29,0.24,3.2,0.037,95.0,0.98942,2.9,0.66,12.6,7
3648,0,1,7.3,0.31,0.25,6.65,0.032,138.0,0.99244,2.9,0.37,11.1,5
3649,0,1,7.0,0.29,0.37,1.6,0.035,126.0,0.99058,3.26,0.47,12.3,6
3650,0,1,6.9,0.19,0.6,4.0,0.037,122.0,0.99255,2.92,0.59,10.4,4
3651,0,1,6.3,0.32,0.17,17.75,0.06,190.0,0.99916,3.13,0.48,8.8,6
3652,0,1,6.6,0.085,0.33,1.4,0.036,109.0,0.99306,3.27,0.61,9.5,6
3653,0,1,6.3,0.32,0.17,17.75,0.06,190.0,0.99916,3.13,0.48,8.8,6
3654,0,1,6.8,0.18,0.32,7.2,0.047,109.0,0.99498,3.42,0.44,10.4,6
3655,0,1,6.8,0.52,0.26,5.7,0.038,130.0,0.99,3.11,0.27,13.0,7
3656,0,1,7.1,0.28,0.28,8.5,0.03,191.0,0.99338,3.16,0.46,12.2,7
3657,0,1,5.7,0.15,0.47,11.4,0.035,128.0,0.99456,3.03,0.34,10.5,8
3658,0,1,5.8,0.275,0.3,5.4,0.043,149.0,0.9926,3.33,0.42,10.8,7
3659,0,1,5.4,0.53,0.16,2.7,0.036,128.0,0.98856,3.2,0.53,13.2,8
3660,0,1,5.8,0.32,0.28,4.3,0.032,115.0,0.98946,3.16,0.57,13.0,8
3661,0,1,6.7,0.22,0.39,1.2,0.049,152.0,0.99346,3.5,0.47,10.0,6
3662,0,1,6.1,0.6,0.12,1.8,0.05,76.0,0.99268,3.42,0.48,10.4,4
3663,0,1,6.5,0.26,0.31,1.3,0.034,145.0,0.98944,3.16,0.54,12.4,6
3664,0,1,5.0,0.29,0.54,5.7,0.035,155.0,0.98976,3.27,0.34,12.9,8
3665,0,1,5.4,0.53,0.16,2.7,0.036,128.0,0.98856,3.2,0.53,13.2,8
3666,0,1,6.8,0.21,0.26,11.7,0.038,152.0,0.99523,3.02,0.56,10.5,7
3667,0,1,5.8,0.32,0.28,4.3,0.032,115.0,0.98946,3.16,0.57,13.0,8
3668,0,1,6.5,0.27,0.26,11.0,0.03,82.0,0.99402,3.07,0.36,11.2,5
3669,0,1,5.9,0.37,0.32,1.6,0.029,102.0,0.98916,3.41,0.55,12.7,7
3670,0,1,6.2,0.21,0.18,11.6,0.044,155.0,0.99655,3.14,0.52,9.4,6
3671,0,1,6.8,0.3,0.29,6.2,0.025,95.0,0.99071,3.03,0.32,12.9,7
3672,0,1,7.3,0.41,0.29,1.8,0.032,74.0,0.98889,2.96,0.35,13.0,8
3673,0,1,5.4,0.3,0.3,1.2,0.029,93.0,0.98742,3.31,0.4,13.6,7
3674,0,1,6.6,0.34,0.2,1.0,0.053,112.0,0.99336,3.32,0.55,9.1,5
3675,0,1,5.6,0.25,0.19,2.4,0.049,166.0,0.992,3.25,0.43,10.4,6
3676,0,1,5.3,0.3,0.3,1.2,0.029,93.0,0.98742,3.31,0.4,13.6,7
3677,0,1,6.9,0.58,0.58,8.2,0.032,169.0,0.99275,3.28,0.44,12.2,6
3678,0,1,7.2,0.23,0.25,18.8,0.085,111.0,1.00044,3.1,0.51,8.7,5
3679,0,1,7.1,0.2,0.27,9.6,0.037,105.0,0.99444,3.04,0.37,10.5,7
3680,0,1,6.8,0.15,0.41,12.9,0.044,183.0,0.99742,3.24,0.78,10.2,6
3681,0,1,7.0,0.22,0.26,9.2,0.027,122.0,0.99228,3.06,0.34,12.5,8
3682,0,1,6.4,0.16,0.44,1.2,0.051,122.0,0.99058,3.11,0.75,11.3,7
3683,0,1,6.8,0.15,0.41,12.9,0.044,183.0,0.99742,3.24,0.78,10.2,6
3684,0,1,6.8,0.31,0.3,8.0,0.028,122.0,0.99164,3.13,0.63,12.6,7
3685,0,1,6.8,0.15,0.41,12.9,0.044,183.0,0.99742,3.24,0.78,10.2,6
3686,0,1,7.6,0.3,0.37,1.6,0.087,177.0,0.99438,3.09,0.5,9.8,5
3687,0,1,6.0,0.16,0.27,12.0,0.03,98.0,0.99402,3.15,0.34,10.8,5
3688,0,1,7.1,0.21,0.35,2.5,0.04,186.0,0.99128,3.32,0.56,12.5,6
3689,0,1,7.0,0.22,0.26,9.2,0.027,122.0,0.99228,3.06,0.34,12.5,8
3690,0,1,5.6,0.21,0.24,4.4,0.027,150.0,0.991,3.3,0.31,11.5,7
3691,0,1,7.4,0.22,0.26,8.8,0.027,112.0,0.9931,2.98,0.41,11.4,6
3692,0,1,7.1,0.2,0.27,9.6,0.037,105.0,0.99444,3.04,0.37,10.5,7
3693,0,1,6.8,0.31,0.3,8.0,0.028,122.0,0.99164,3.13,0.63,12.6,7
3694,0,1,7.2,0.23,0.25,18.8,0.085,111.0,1.00044,3.1,0.51,8.7,5
3695,0,1,6.4,0.15,0.4,1.3,0.053,146.0,0.99112,3.17,0.68,11.0,6
3696,0,1,6.4,0.16,0.44,1.2,0.051,122.0,0.99058,3.11,0.75,11.3,7
3697,0,1,6.8,0.15,0.41,12.9,0.044,182.0,0.99742,3.24,0.78,10.2,6
3698,0,1,6.3,0.22,0.34,1.2,0.036,96.0,0.98961,3.06,0.74,11.6,6
3699,0,1,7.6,0.3,0.37,1.6,0.087,177.0,0.99438,3.09,0.5,9.8,5
3700,0,1,7.0,0.3,0.27,1.5,0.076,145.0,0.99344,3.1,0.52,10.1,5
3701,0,1,6.6,0.26,0.22,18.15,0.05,139.0,0.99904,3.06,0.5,9.2,5
3702,0,1,7.5,0.24,0.31,13.1,0.05,180.0,0.99884,3.05,0.53,9.1,6
3703,0,1,7.5,0.24,0.31,13.1,0.05,180.0,0.99884,3.05,0.53,9.1,6
3704,0,1,7.5,0.24,0.31,13.1,0.05,180.0,0.99884,3.05,0.53,9.1,6
3705,0,1,7.5,0.24,0.31,13.1,0.05,180.0,0.99884,3.05,0.53,9.1,6
3706,0,1,6.6,0.15,0.34,1.0,0.037,79.0,0.98949,2.96,0.5,11.7,6
3707,0,1,6.7,0.34,0.43,1.6,0.041,114.0,0.99014,3.23,0.44,12.6,6
3708,0,1,7.7,0.35,0.46,11.8,0.088,183.0,0.99786,2.86,0.47,9.0,5
3709,0,1,6.7,0.31,0.09,1.4,0.039,141.0,0.99206,3.12,0.44,10.1,5
3710,0,1,4.7,0.67,0.09,1.0,0.02,9.0,0.98722,3.3,0.34,13.6,5
3711,0,1,7.5,0.24,0.31,13.1,0.05,180.0,0.99884,3.05,0.53,9.1,6
3712,0,1,6.3,0.2,0.18,10.6,0.045,159.0,0.99666,3.09,0.54,9.2,5
3713,0,1,6.6,0.28,0.23,10.4,0.049,190.0,0.99754,3.12,0.51,8.8,5
3714,0,1,8.5,0.18,0.3,1.1,0.028,95.0,0.99272,2.83,0.36,10.0,4
3715,0,1,6.5,0.35,0.38,7.4,0.036,196.0,0.99712,3.47,0.48,9.1,6
3716,0,1,6.8,0.22,0.26,1.2,0.041,182.0,0.99104,3.04,0.35,11.2,5
3717,0,1,6.3,0.18,0.24,3.4,0.053,119.0,0.99373,3.11,0.52,9.2,6
3718,0,1,6.6,0.26,0.22,18.15,0.05,139.0,0.99904,3.06,0.5,9.2,5
3719,0,1,6.6,0.3,0.45,8.0,0.038,200.0,0.9956,3.18,0.48,9.5,5
3720,0,1,6.3,0.34,0.27,2.5,0.024,152.0,0.99095,3.35,0.6,11.9,7
3721,0,1,7.7,0.3,0.23,2.0,0.068,138.0,0.99382,3.11,0.62,9.8,5
3722,0,1,7.7,0.31,0.23,2.0,0.069,134.0,0.99382,3.11,0.62,9.8,5
3723,0,1,5.7,0.265,0.28,6.9,0.036,150.0,0.99299,3.36,0.44,10.8,7
3724,0,1,5.4,0.255,0.33,1.2,0.051,122.0,0.99048,3.37,0.66,11.3,6
3725,0,1,6.6,0.26,0.28,9.4,0.028,121.0,0.99254,3.17,0.34,12.1,6
3726,0,1,4.8,0.17,0.28,2.9,0.03,111.0,0.9902,3.38,0.34,11.3,7
3727,0,1,5.7,0.265,0.28,6.9,0.036,150.0,0.99299,3.36,0.44,10.8,7
3728,0,1,6.2,0.2,0.33,5.4,0.028,75.0,0.99012,3.36,0.41,13.5,7
3729,0,1,7.5,0.28,0.41,1.3,0.044,126.0,0.99293,3.28,0.45,10.3,5
3730,0,1,6.2,0.22,0.2,20.8,0.035,184.0,1.00022,3.11,0.53,9.0,6
3731,0,1,7.0,0.34,0.26,10.3,0.041,166.0,0.99382,3.08,0.35,11.6,6
3732,0,1,7.5,0.28,0.41,1.3,0.044,126.0,0.99293,3.28,0.45,10.3,5
3733,0,1,6.5,0.19,0.34,1.6,0.029,116.0,0.98954,3.21,0.68,12.5,6
3734,0,1,6.0,0.21,0.29,13.1,0.042,125.0,0.99936,3.39,0.45,8.6,5
3735,0,1,6.1,0.22,0.46,1.8,0.16,74.0,0.9884,3.19,0.33,13.4,6
3736,0,1,6.5,0.32,0.48,8.0,0.026,88.0,0.99144,3.22,0.79,12.7,4
3737,0,1,7.1,0.21,0.72,1.6,0.167,120.0,0.99324,2.97,0.51,9.2,5
3738,0,1,5.6,0.26,0.18,1.4,0.034,135.0,0.99174,3.32,0.35,10.2,6
3739,0,1,7.0,0.15,0.28,14.7,0.051,149.0,0.99792,2.96,0.39,9.0,7
3740,0,1,7.0,0.15,0.28,14.7,0.051,149.0,0.99792,2.96,0.39,9.0,7
3741,0,1,7.0,0.15,0.28,14.7,0.051,149.0,0.99792,2.96,0.39,9.0,7
3742,0,1,7.0,0.15,0.28,14.7,0.051,149.0,0.99792,2.96,0.39,9.0,7
3743,0,1,7.0,0.15,0.28,14.7,0.051,149.0,0.99792,2.96,0.39,9.0,7
3744,0,1,7.0,0.15,0.28,14.7,0.051,149.0,0.99792,2.96,0.39,9.0,7
3745,0,1,7.0,0.15,0.28,14.7,0.051,149.0,0.99792,2.96,0.39,9.0,7
3746,0,1,7.4,0.27,0.28,1.8,0.04,121.0,0.99043,3.02,0.4,11.9,5
3747,0,1,6.8,0.22,0.3,10.6,0.07,194.0,0.99654,2.89,0.42,9.0,6
3748,0,1,6.2,0.24,0.25,12.5,0.055,134.0,0.99758,3.3,0.51,9.0,5
3749,0,1,6.3,0.28,0.29,6.8,0.051,143.0,0.99374,3.43,0.59,11.0,6
3750,0,1,7.0,0.15,0.28,14.7,0.051,149.0,0.99792,2.96,0.39,9.0,7
3751,0,1,5.5,0.17,0.23,2.9,0.039,108.0,0.99243,3.28,0.5,10.0,5
3752,0,1,6.5,0.26,0.34,1.4,0.04,184.0,0.99216,3.29,0.46,10.7,5
3753,0,1,6.6,0.27,0.33,1.4,0.042,183.0,0.99215,3.29,0.46,10.7,5
3754,0,1,5.4,0.46,0.15,2.1,0.026,130.0,0.98953,3.39,0.77,13.4,8
3755,0,1,7.8,0.19,0.32,7.4,0.015,124.0,0.99278,2.99,0.39,11.0,6
3756,0,1,5.5,0.17,0.23,2.9,0.039,108.0,0.99243,3.28,0.5,10.0,5
3757,0,1,6.5,0.26,0.34,1.4,0.04,184.0,0.99216,3.29,0.46,10.7,5
3758,0,1,6.6,0.27,0.33,1.4,0.042,183.0,0.99215,3.29,0.46,10.7,5
3759,0,1,7.8,0.19,0.32,7.4,0.015,124.0,0.99278,2.99,0.39,11.0,6
